TradeTime,Unix,BizIndex,ApplSeqNum,OfferApplSeqNum,BidApplSeqNum,OrderType,Side,Price,OrderQty
2026.02.12T10:43:20.310,1770864200310,13894913,8743662,,,A,S,72.0,100
2026.02.12T10:43:20.310,1770864200310,13894914,8608960,,,D,S,72.3,100
2026.02.12T10:43:20.310,1770864200310,13894915,8743663,,,A,S,72.0,100
2026.02.12T10:43:20.310,1770864200310,13894916,8743664,,,A,S,72.0,300
2026.02.12T10:43:20.350,1770864200350,13894963,8743699,,,A,S,72.0,100
2026.02.12T10:43:20.380,1770864200380,13894997,8743716,,,A,S,72.0,100
2026.02.12T10:43:20.520,1770864200520,13895246,8743876,,,A,S,71.99000000000001,100
2026.02.12T10:43:20.520,1770864200520,13895248,8743877,,,A,S,71.99000000000001,100
2026.02.12T10:43:20.520,1770864200520,13895259,8743884,,,A,S,71.99000000000001,100
2026.02.12T10:43:20.540,1770864200540,13895282,8743897,,,A,S,71.98,100
2026.02.12T10:43:20.540,1770864200540,13895283,8743898,,,A,S,71.98,400
2026.02.12T10:43:20.540,1770864200540,13895285,8743900,,,A,S,71.98,100
2026.02.12T10:43:20.600,1770864200600,13895356,8743947,,,A,S,72.03,100
2026.02.12T10:43:20.700,1770864200700,13895463,8744007,,,A,S,71.98,300
2026.02.12T10:43:20.800,1770864200800,13895586,8744087,,,A,S,71.97,100
2026.02.12T10:43:21.180,1770864201180,13896177,8744464,,,A,B,71.97,100
2026.02.12T10:43:21.480,1770864201480,13896925,8743582,,,D,S,72.02000000000001,200
2026.02.12T10:43:21.770,1770864201770,13897686,8734192,,,D,S,72.11,100
2026.02.12T10:43:21.770,1770864201770,13897691,8734189,,,D,S,72.11,100
2026.02.12T10:43:21.770,1770864201770,13897692,8734190,,,D,S,72.11,100
2026.02.12T10:43:21.770,1770864201770,13897696,8734195,,,D,S,72.11,100
2026.02.12T10:43:22.150,1770864202150,13898244,8745516,,,A,B,71.97,100
2026.02.12T10:43:22.500,1770864202500,13899509,8741755,,,D,S,72.05,100
2026.02.12T10:43:22.540,1770864202540,13899576,8617663,,,D,S,72.29,100
2026.02.12T10:43:23.190,1770864203190,13900691,8742509,,,D,S,72.04,100
2026.02.12T10:43:23.360,1770864203360,13900955,8620631,,,D,S,72.28,100
2026.02.12T10:43:24.100,1770864204100,13902228,8747527,,,A,S,72.02000000000001,100
2026.02.12T10:43:24.170,1770864204170,13902370,8747610,,,A,S,72.02000000000001,100
2026.02.12T10:43:24.170,1770864204170,13902374,8747613,,,A,S,72.03,300
2026.02.12T10:43:24.880,1770864204880,13903721,8748321,,,A,S,72.03,100
2026.02.12T10:43:24.910,1770864204910,13903786,8742396,,,D,S,72.07000000000001,100
2026.02.12T10:43:25.090,1770864205090,13904163,8748545,,,A,S,72.02000000000001,300
2026.02.12T10:43:25.290,1770864205290,13904524,8748754,,,A,B,71.95,100
2026.02.12T10:43:25.290,1770864205290,13904548,8748771,,,A,B,71.95,100
2026.02.12T10:43:25.510,1770864205510,13904932,8620692,,,D,S,72.28,300
2026.02.12T10:43:25.640,1770864205640,13905107,8749168,,,A,B,71.94,100
2026.02.12T10:43:25.960,1770864205960,13905813,8620680,,,D,S,72.28,100
2026.02.12T10:43:26.400,1770864206400,13906631,8623738,,,D,S,72.27000000000001,100
2026.02.12T10:43:27.080,1770864207080,13907695,8631012,,,D,S,76.45,200
2026.02.12T10:43:27.150,1770864207150,13907769,8750874,,,A,B,71.98,100
2026.02.12T10:43:27.490,1770864207490,13908496,8734376,,,D,S,72.10000000000001,100
2026.02.12T10:43:27.510,1770864207510,13908501,8734382,,,D,S,72.10000000000001,100
2026.02.12T10:43:27.530,1770864207530,13908526,8751294,,,A,S,72.01,100
2026.02.12T10:43:27.760,1770864207760,13908812,8751472,,,A,S,72.0,100
2026.02.12T10:43:27.760,1770864207760,13908831,8740216,,,D,S,72.09,100
2026.02.12T10:43:27.760,1770864207760,13908832,8740215,,,D,S,72.09,100
2026.02.12T10:43:27.760,1770864207760,13908849,8751491,,,A,S,72.0,100
2026.02.12T10:43:28.050,1770864208050,13909362,8748545,,,D,S,72.02000000000001,300
2026.02.12T10:43:28.050,1770864208050,13909363,8751822,,,A,S,72.0,300
2026.02.12T10:43:28.130,1770864208130,13909471,8747527,,,D,S,72.02000000000001,100
2026.02.12T10:43:28.130,1770864208130,13909476,8747610,,,D,S,72.02000000000001,100
2026.02.12T10:43:28.280,1770864208280,13909869,8752130,,,A,S,71.99000000000001,100
2026.02.12T10:43:29.000,1770864209000,13911015,8623645,,,D,S,72.27000000000001,100
2026.02.12T10:43:29.040,1770864209040,13911084,8623663,,,D,S,72.27000000000001,100
2026.02.12T10:43:29.610,1770864209610,13912117,8753482,,,A,S,72.0,100
2026.02.12T10:43:30.370,1770864210370,13913413,8748321,,,D,S,72.03,100
2026.02.12T10:43:30.420,1770864210420,13913480,8754337,,,A,S,72.04,100
2026.02.12T10:43:30.420,1770864210420,13913481,8754338,,,A,S,72.04,100
2026.02.12T10:43:30.590,1770864210590,13913783,8754507,,,A,S,72.01,100
2026.02.12T10:43:31.050,1770864211050,13914525,8754916,,,A,S,72.01,300
2026.02.12T10:43:31.050,1770864211050,13914536,8754925,,,A,S,71.99000000000001,300
2026.02.12T10:43:31.180,1770864211180,13914703,8755045,,,A,S,72.04,100
2026.02.12T10:43:31.510,1770864211510,13915469,8755567,,,A,S,71.97,100
2026.02.12T10:43:31.510,1770864211510,13915470,8755568,,,A,S,71.97,100
2026.02.12T10:43:31.510,1770864211510,13915475,8755571,,,A,S,71.97,100
2026.02.12T10:43:31.660,1770864211660,13915735,8706978,,,D,S,72.13000000000001,100
2026.02.12T10:43:31.730,1770864211730,13915845,8741742,,,D,S,72.05,100
2026.02.12T10:43:31.780,1770864211780,13915900,8741750,,,D,S,72.05,100
2026.02.12T10:43:31.780,1770864211780,13915901,8741760,,,D,S,72.05,100
2026.02.12T10:43:31.780,1770864211780,13915903,8741757,,,D,S,72.05,100
2026.02.12T10:43:31.780,1770864211780,13915907,8741763,,,D,S,72.05,100
2026.02.12T10:43:32.050,1770864212050,13916242,8756053,,,A,S,71.95,100
2026.02.12T10:43:32.050,1770864212050,13916243,8756054,,,A,S,71.95,100
2026.02.12T10:43:32.050,1770864212050,13916260,8754916,,,D,S,72.01,300
2026.02.12T10:43:32.270,1770864212270,13916667,8756325,,,A,S,71.94,100
2026.02.12T10:43:32.270,1770864212270,13916682,8756338,,,A,S,71.94,100
2026.02.12T10:43:32.300,1770864212300,13916732,8741778,,,D,S,72.08,300
2026.02.12T10:43:32.380,1770864212380,13916859,8754507,,,D,S,72.01,100
2026.02.12T10:43:32.530,1770864212530,13917248,8741903,,,D,S,72.08,200
2026.02.12T10:43:32.590,1770864212590,13917308,8756719,,,A,S,72.0,100
2026.02.12T10:43:32.780,1770864212780,13917689,8656139,,,D,B,71.8,100
2026.02.12T10:43:34.040,1770864214040,13919879,8751822,,,D,S,72.0,300
2026.02.12T10:43:34.040,1770864214040,13919880,8754925,,,D,S,71.99000000000001,300
2026.02.12T10:43:34.040,1770864214040,13919881,8758335,,,A,S,71.94,300
2026.02.12T10:43:36.190,1770864216190,13923262,8741671,,,D,S,72.06,100
2026.02.12T10:43:36.190,1770864216190,13923264,8741673,,,D,S,72.06,100
2026.02.12T10:43:37.100,1770864217100,13925060,8761467,,,A,S,71.94,300
2026.02.12T10:43:37.860,1770864217860,13926235,8756719,,,D,S,72.0,100
2026.02.12T10:43:38.000,1770864218000,13926424,8762288,,,A,S,71.98,100
2026.02.12T10:43:38.040,1770864218040,13926454,8762312,,,A,S,71.97,100
2026.02.12T10:43:38.040,1770864218040,13926469,8762319,,,A,S,71.95,100
2026.02.12T10:43:38.430,1770864218430,13926904,8693257,,,D,S,72.2,100
2026.02.12T10:43:40.030,1770864220030,13929496,8764176,,,A,S,71.95,300
2026.02.12T10:43:40.250,1770864220250,13929787,8764327,,,A,S,71.94,200
2026.02.12T10:43:41.150,1770864221150,13931150,8765116,,,A,B,71.94,500
2026.02.12T10:43:42.560,1770864222560,13933366,2614091,,,D,S,74.8,100
2026.02.12T10:43:42.890,1770864222890,13933849,8766787,,,A,B,71.94,100
2026.02.12T10:43:43.120,1770864223120,13934204,8762288,,,D,S,71.98,100
2026.02.12T10:43:43.240,1770864223240,13934368,8767064,,,A,S,71.96000000000001,100
2026.02.12T10:43:46.450,1770864226450,13939791,8770356,,,A,S,72.5,100
2026.02.12T10:43:46.690,1770864226690,13940146,8741472,,,D,S,72.08,1000
2026.02.12T10:43:50.110,1770864230110,13945814,8774216,,,A,S,71.95,100
2026.02.12T10:43:51.440,1770864231440,13948074,8775594,,,A,S,71.95,100
2026.02.12T10:43:51.750,1770864231750,13948498,8775863,,,A,S,71.95,100
2026.02.12T10:43:51.970,1770864231970,13948874,8776081,,,A,S,71.95,300
2026.02.12T10:43:52.070,1770864232070,13949020,8767064,,,D,S,71.96000000000001,100
2026.02.12T10:43:52.200,1770864232200,13949314,8776327,,,A,S,71.95,100
2026.02.12T10:43:53.050,1770864233050,13950659,8777143,,,A,B,71.94,100
2026.02.12T10:43:54.240,1770864234240,13952404,8778184,,,A,S,71.94,100
2026.02.12T10:43:54.400,1770864234400,13952645,8778295,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952646,8778296,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952647,8778297,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952648,8778298,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952656,8778301,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952657,8778302,,,A,S,71.96000000000001,300
2026.02.12T10:43:54.400,1770864234400,13952658,8778303,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952660,8778305,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952664,8778308,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952665,8778309,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952666,8778310,,,A,S,71.95,100
2026.02.12T10:43:54.400,1770864234400,13952667,8778311,,,A,S,71.95,200
2026.02.12T10:43:54.420,1770864234420,13952671,8778314,,,A,S,71.96000000000001,200
2026.02.12T10:43:54.420,1770864234420,13952677,8778318,,,A,S,71.96000000000001,200
2026.02.12T10:43:54.530,1770864234530,13952873,8741550,,,D,S,72.10000000000001,200
2026.02.12T10:43:54.700,1770864234700,13953069,8778568,,,A,S,71.97,100
2026.02.12T10:43:54.910,1770864234910,13953284,8778720,,,A,S,71.94,100
2026.02.12T10:43:54.910,1770864234910,13953297,8778729,,,A,S,71.94,100
2026.02.12T10:43:55.110,1770864235110,13953640,8778903,,,A,B,71.94,1700
2026.02.12T10:43:55.280,1770864235280,13953950,8779080,,,A,S,71.94,100
2026.02.12T10:43:56.610,1770864236610,13956167,8780412,,,A,S,71.95,100
2026.02.12T10:43:56.760,1770864236760,13956378,8776081,,,D,S,71.95,300
2026.02.12T10:43:56.930,1770864236930,13956650,8780680,,,A,S,71.99000000000001,100
2026.02.12T10:43:57.390,1770864237390,13957418,8776327,,,D,S,71.95,100
2026.02.12T10:43:57.600,1770864237600,13957654,8781281,,,A,S,71.94,100
2026.02.12T10:43:57.770,1770864237770,13957906,8781436,,,A,S,71.94,100
2026.02.12T10:43:58.500,1770864238500,13959127,8782209,,,A,S,71.93,200
2026.02.12T10:43:58.780,1770864238780,13959663,8751294,,,D,S,72.01,100
2026.02.12T10:43:59.960,1770864239960,13961514,8783645,,,A,B,71.93,100
2026.02.12T10:44:00.180,1770864240180,13961869,8783866,,,A,S,71.95,100
2026.02.12T10:44:00.670,1770864240670,13962891,8784480,,,A,S,71.97,100
2026.02.12T10:44:00.670,1770864240670,13962909,8784492,,,A,S,71.97,100
2026.02.12T10:44:01.070,1770864241070,13963569,8784938,,,A,S,71.94,300
2026.02.12T10:44:02.890,1770864242890,13966718,8786830,,,A,S,71.96000000000001,100
2026.02.12T10:44:03.150,1770864243150,13967223,8787075,,,A,S,71.88000000000001,300
2026.02.12T10:44:03.520,1770864243520,13967898,8787517,,,A,B,71.88000000000001,100
2026.02.12T10:44:03.680,1770864243680,13968214,8787652,,,A,B,71.88000000000001,100
2026.02.12T10:44:03.680,1770864243680,13968224,8787654,,,A,B,71.88000000000001,100
2026.02.12T10:44:03.680,1770864243680,13968226,8787655,,,A,B,71.88000000000001,100
2026.02.12T10:44:03.680,1770864243680,13968230,8787659,,,A,B,71.88000000000001,100
2026.02.12T10:44:03.700,1770864243700,13968237,8787665,,,A,B,71.88000000000001,100
2026.02.12T10:44:04.560,1770864244560,13969835,8788625,,,A,B,71.89,100
2026.02.12T10:44:06.880,1770864246880,13973540,8790833,,,A,S,71.98,100
2026.02.12T10:44:06.900,1770864246900,13973562,8786830,,,D,S,71.96000000000001,100
2026.02.12T10:44:07.560,1770864247560,13974526,8791486,,,A,B,71.89,100
2026.02.12T10:44:18.190,1770864258190,13992241,8802215,,,A,B,71.88000000000001,100
2026.02.12T10:44:19.340,1770864259340,13993995,8803292,,,A,S,71.96000000000001,100
2026.02.12T10:44:22.770,1770864262770,13999430,39536,,,D,S,73.98,100
2026.02.12T10:44:22.840,1770864262840,13999563,39540,,,D,S,74.98,100
2026.02.12T10:44:22.840,1770864262840,13999587,39549,,,D,S,75.98,100
2026.02.12T10:44:26.450,1770864266450,14005208,6681643,,,D,S,72.53,100
2026.02.12T10:44:26.560,1770864266560,14005347,8810364,,,A,B,71.88000000000001,100
2026.02.12T10:44:26.930,1770864266930,14005960,8810744,,,A,S,71.95,400
2026.02.12T10:44:26.950,1770864266950,14006003,8810767,,,A,S,71.95,200
2026.02.12T10:44:27.090,1770864267090,14006181,8630715,,,D,S,72.24000000000001,600
2026.02.12T10:44:28.530,1770864268530,14008836,8812370,,,A,B,71.89,200
2026.02.12T10:44:30.000,1770864270000,14011040,8813684,,,A,S,71.96000000000001,100
2026.02.12T10:44:31.470,1770864271470,14013544,8815148,,,A,B,71.86,300
2026.02.12T10:44:33.410,1770864273410,14016511,6780616,,,D,B,71.42,200
2026.02.12T10:44:33.760,1770864273760,14017039,8817285,,,A,S,71.93,100
2026.02.12T10:44:34.050,1770864274050,14017462,8817527,,,A,S,71.93,300
2026.02.12T10:44:34.080,1770864274080,14017501,8790833,,,D,S,71.98,100
2026.02.12T10:44:34.240,1770864274240,14017747,8817721,,,A,S,71.93,100
2026.02.12T10:44:34.980,1770864274980,14019010,6694806,,,D,S,72.49000000000001,100
2026.02.12T10:44:35.000,1770864275000,14019033,6694816,,,D,S,72.49000000000001,100
2026.02.12T10:44:35.000,1770864275000,14019034,6694814,,,D,S,72.49000000000001,100
2026.02.12T10:44:35.030,1770864275030,14019063,6694808,,,D,S,72.49000000000001,100
2026.02.12T10:44:35.230,1770864275230,14019318,8818657,,,A,S,71.92,200
2026.02.12T10:44:35.250,1770864275250,14019341,8818671,,,A,S,71.91,100
2026.02.12T10:44:35.510,1770864275510,14019772,8751472,,,D,S,72.0,100
2026.02.12T10:44:35.510,1770864275510,14019779,8752130,,,D,S,71.99000000000001,100
2026.02.12T10:44:35.540,1770864275540,14019788,8751491,,,D,S,72.0,100
2026.02.12T10:44:37.050,1770864277050,14022015,8820322,,,A,S,71.9,100
2026.02.12T10:44:37.050,1770864277050,14022033,8817527,,,D,S,71.93,300
2026.02.12T10:44:37.050,1770864277050,14022034,8820330,,,A,S,71.91,300
2026.02.12T10:44:38.020,1770864278020,14023329,8821112,,,A,S,71.88000000000001,100
2026.02.12T10:44:38.200,1770864278200,14023618,6699540,,,D,S,72.46000000000001,100
2026.02.12T10:44:38.220,1770864278220,14023665,8818657,,,D,S,71.92,200
2026.02.12T10:44:38.280,1770864278280,14023761,8755567,,,D,S,71.97,100
2026.02.12T10:44:38.280,1770864278280,14023766,8755571,,,D,S,71.97,100
2026.02.12T10:44:38.280,1770864278280,14023772,8755568,,,D,S,71.97,100
2026.02.12T10:44:39.000,1770864279000,14024779,6700605,,,D,S,72.45,100
2026.02.12T10:44:39.200,1770864279200,14025107,6700874,,,D,S,72.45,100
2026.02.12T10:44:39.230,1770864279230,14025139,8822272,,,A,S,71.87,200
2026.02.12T10:44:39.280,1770864279280,14025204,6701024,,,D,S,72.45,100
2026.02.12T10:44:39.280,1770864279280,14025206,8822313,,,A,S,71.87,200
2026.02.12T10:44:39.410,1770864279410,14025359,8817721,,,D,S,71.93,100
2026.02.12T10:44:39.630,1770864279630,14025672,8822644,,,A,S,71.92,100
2026.02.12T10:44:40.030,1770864280030,14026199,8823014,,,A,B,71.85000000000001,1000
2026.02.12T10:44:40.030,1770864280030,14026201,8820330,,,D,S,71.91,300
2026.02.12T10:44:40.030,1770864280030,14026202,8823016,,,A,S,71.87,300
2026.02.12T10:44:40.240,1770864280240,14026536,8820322,,,D,S,71.9,100
2026.02.12T10:44:40.530,1770864280530,14026994,8823503,,,A,B,71.86,200
2026.02.12T10:44:41.220,1770864281220,14028168,6703788,,,D,S,72.44,100
2026.02.12T10:44:41.220,1770864281220,14028173,6703786,,,D,S,72.44,100
2026.02.12T10:44:43.040,1770864283040,14031116,8826005,,,A,B,71.88000000000001,100
2026.02.12T10:44:43.040,1770864283040,14031117,8826006,,,A,B,71.88000000000001,100
2026.02.12T10:44:43.040,1770864283040,14031118,8826007,,,A,B,71.88000000000001,100
2026.02.12T10:44:43.040,1770864283040,14031120,8826009,,,A,B,71.88000000000001,100
2026.02.12T10:44:43.040,1770864283040,14031122,8826011,,,A,B,71.88000000000001,100
2026.02.12T10:44:43.040,1770864283040,14031126,8826014,,,A,B,71.88000000000001,100
2026.02.12T10:44:43.050,1770864283050,14031129,8826016,,,A,B,71.88000000000001,100
2026.02.12T10:44:43.050,1770864283050,14031145,8826022,,,A,B,71.88000000000001,100
2026.02.12T10:44:43.130,1770864283130,14031202,8826059,,,A,B,71.88000000000001,100
2026.02.12T10:44:44.910,1770864284910,14033591,8822644,,,D,S,71.92,100
2026.02.12T10:44:46.100,1770864286100,14035229,8828609,,,A,S,71.93,100
2026.02.12T10:44:46.550,1770864286550,14035953,8829122,,,A,B,71.89,100
2026.02.12T10:44:46.760,1770864286760,14036279,8829300,,,A,S,71.91,100
2026.02.12T10:44:47.200,1770864287200,14036963,8829664,,,A,B,71.9,100
2026.02.12T10:44:47.730,1770864287730,14037872,8830236,,,A,S,71.91,100
2026.02.12T10:44:48.200,1770864288200,14038611,8830722,,,A,B,71.38000000000001,100
2026.02.12T10:44:49.090,1770864289090,14039967,8826009,,,D,B,71.88000000000001,100
2026.02.12T10:44:49.090,1770864289090,14039968,8826006,,,D,B,71.88000000000001,100
2026.02.12T10:44:49.090,1770864289090,14039969,8826005,,,D,B,71.88000000000001,100
2026.02.12T10:44:49.090,1770864289090,14039970,8826011,,,D,B,71.88000000000001,100
2026.02.12T10:44:49.090,1770864289090,14039971,8826007,,,D,B,71.88000000000001,100
2026.02.12T10:44:49.090,1770864289090,14039972,8826014,,,D,B,71.88000000000001,100
2026.02.12T10:44:49.090,1770864289090,14039975,8826016,,,D,B,71.88000000000001,100
2026.02.12T10:44:49.090,1770864289090,14039977,8826022,,,D,B,71.88000000000001,100
2026.02.12T10:44:49.130,1770864289130,14040025,8826059,,,D,B,71.88000000000001,100
2026.02.12T10:44:51.710,1770864291710,14044438,8833959,,,A,B,71.85000000000001,100
2026.02.12T10:44:55.990,1770864295990,14050528,8158134,,,D,S,72.39,700
2026.02.12T10:44:55.990,1770864295990,14050530,8158468,,,D,S,72.36,2700
2026.02.12T10:44:55.990,1770864295990,14050531,8158128,,,D,S,72.39,900
2026.02.12T10:44:58.410,1770864298410,14054129,8839475,,,A,B,71.9,700
2026.02.12T10:44:58.920,1770864298920,14054957,8615268,,,D,S,73.42,600
2026.02.12T10:45:01.710,1770864301710,14059658,8839475,,,D,B,71.9,600
2026.02.12T10:45:08.130,1770864308130,14071347,8849440,,,A,S,71.93,100
2026.02.12T10:45:09.060,1770864309060,14073110,8850554,,,A,S,71.91,100
2026.02.12T10:45:09.100,1770864309100,14073169,8850588,,,A,S,72.68,500
2026.02.12T10:45:09.430,1770864309430,14073723,8850946,,,A,S,71.91,100
2026.02.12T10:45:11.080,1770864311080,14076319,8852389,,,A,S,71.9,600
2026.02.12T10:45:12.310,1770864312310,14078222,8853499,,,A,S,71.91,100
2026.02.12T10:45:13.020,1770864313020,14079497,8854266,,,A,S,71.89,500
2026.02.12T10:45:13.050,1770864313050,14079538,8854295,,,A,S,71.89,100
2026.02.12T10:45:13.070,1770864313070,14079591,8854327,,,A,S,71.94,100
2026.02.12T10:45:13.090,1770864313090,14079618,8854347,,,A,S,71.91,100
2026.02.12T10:45:15.180,1770864315180,14083460,8747613,,,D,S,72.03,300
2026.02.12T10:45:15.480,1770864315480,14084285,8857350,,,A,S,71.88000000000001,100
2026.02.12T10:45:15.480,1770864315480,14084298,8857359,,,A,S,71.88000000000001,100
2026.02.12T10:45:15.480,1770864315480,14084301,8857362,,,A,S,71.88000000000001,200
2026.02.12T10:45:15.480,1770864315480,14084309,8857370,,,A,S,71.88000000000001,100
2026.02.12T10:45:16.000,1770864316000,14085364,8854266,,,D,S,71.89,500
2026.02.12T10:45:16.000,1770864316000,14085368,8858102,,,A,S,71.86,100
2026.02.12T10:45:16.040,1770864316040,14085394,8854295,,,D,S,71.89,100
2026.02.12T10:45:16.040,1770864316040,14085396,8858117,,,A,S,71.87,500
2026.02.12T10:45:16.110,1770864316110,14085511,8858191,,,A,S,71.86,200
2026.02.12T10:45:17.150,1770864317150,14087841,8859633,,,A,S,71.86,100
2026.02.12T10:45:18.040,1770864318040,14089353,8860568,,,A,S,71.87,100
2026.02.12T10:45:18.120,1770864318120,14089461,8860634,,,A,S,71.87,100
2026.02.12T10:45:18.260,1770864318260,14089767,8860834,,,A,B,71.8,100
2026.02.12T10:45:18.430,1770864318430,14090003,8854327,,,D,S,71.94,100
2026.02.12T10:45:20.470,1770864320470,14093635,8783866,,,D,S,71.95,100
2026.02.12T10:45:20.650,1770864320650,14094002,8593866,,,D,S,72.35000000000001,100
2026.02.12T10:45:20.650,1770864320650,14094009,8700973,,,D,S,72.17,100
2026.02.12T10:45:20.700,1770864320700,14094116,8692496,,,D,S,72.17,100
2026.02.12T10:45:20.950,1770864320950,14094706,8714781,,,D,S,72.13000000000001,100
2026.02.12T10:45:20.970,1770864320970,14094740,8723603,,,D,S,72.13000000000001,100
2026.02.12T10:45:21.010,1770864321010,14094820,8850554,,,D,S,71.91,100
2026.02.12T10:45:21.010,1770864321010,14094824,8616498,,,D,S,72.3,100
2026.02.12T10:45:21.150,1770864321150,14095154,8849440,,,D,S,71.93,100
2026.02.12T10:45:21.460,1770864321460,14096040,8719340,,,D,S,72.13000000000001,100
2026.02.12T10:45:21.500,1770864321500,14096110,8853499,,,D,S,71.91,100
2026.02.12T10:45:21.500,1770864321500,14096119,8722428,,,D,S,72.13000000000001,100
2026.02.12T10:45:21.660,1770864321660,14096331,8830236,,,D,S,71.91,100
2026.02.12T10:45:21.790,1770864321790,14096668,8663391,,,D,S,72.24000000000001,100
2026.02.12T10:45:21.790,1770864321790,14096672,8728632,,,D,S,72.14,100
2026.02.12T10:45:22.180,1770864322180,14097515,8688487,,,D,S,72.17,100
2026.02.12T10:45:22.180,1770864322180,14097535,8850946,,,D,S,71.91,100
2026.02.12T10:45:22.970,1770864322970,14099175,8743947,,,D,S,72.03,100
2026.02.12T10:45:22.970,1770864322970,14099179,8780412,,,D,S,71.95,100
2026.02.12T10:45:22.970,1770864322970,14099187,8709115,,,D,S,72.13000000000001,100
2026.02.12T10:45:22.970,1770864322970,14099189,8687282,,,D,S,72.18,100
2026.02.12T10:45:22.970,1770864322970,14099199,8753482,,,D,S,72.0,100
2026.02.12T10:45:23.230,1770864323230,14099803,8742436,,,D,S,72.05,100
2026.02.12T10:45:23.290,1770864323290,14099904,8803292,,,D,S,71.96000000000001,100
2026.02.12T10:45:23.320,1770864323320,14099984,8736133,,,D,S,72.10000000000001,100
2026.02.12T10:45:23.320,1770864323320,14099986,8723457,,,D,S,72.13000000000001,100
2026.02.12T10:45:23.340,1770864323340,14100051,8732887,,,D,S,72.13000000000001,100
2026.02.12T10:45:23.340,1770864323340,14100052,8854347,,,D,S,71.91,100
2026.02.12T10:45:23.370,1770864323370,14100115,8711951,,,D,S,72.14,100
2026.02.12T10:45:23.370,1770864323370,14100118,8640419,,,D,S,72.23,100
2026.02.12T10:45:23.370,1770864323370,14100120,509760,,,D,B,71.28,100
2026.02.12T10:45:23.370,1770864323370,14100122,8762312,,,D,S,71.97,100
2026.02.12T10:45:23.370,1770864323370,14100125,8681329,,,D,S,72.19,100
2026.02.12T10:45:23.400,1770864323400,14100199,8707967,,,D,S,72.14,100
2026.02.12T10:45:23.400,1770864323400,14100201,8778568,,,D,S,71.97,100
2026.02.12T10:45:23.400,1770864323400,14100203,8698560,,,D,S,72.17,100
2026.02.12T10:45:23.420,1770864323420,14100262,8738838,,,D,S,72.10000000000001,100
2026.02.12T10:45:23.420,1770864323420,14100266,8685373,,,D,S,72.18,100
2026.02.12T10:45:23.440,1770864323440,14100329,8718356,,,D,S,72.13000000000001,100
2026.02.12T10:45:23.500,1770864323500,14100429,8615422,,,D,S,72.31,100
2026.02.12T10:45:25.070,1770864325070,14105220,8869395,,,A,S,71.9,300
2026.02.12T10:45:25.270,1770864325270,14105940,8869883,,,A,S,71.9,100
2026.02.12T10:45:27.650,1770864327650,14112543,8282280,,,D,S,72.7,500
2026.02.12T10:45:29.620,1770864329620,14117029,8876406,,,A,B,71.87,600
2026.02.12T10:45:31.320,1770864331320,14121584,8879115,,,A,B,71.86,100
2026.02.12T10:45:31.860,1770864331860,14122694,8879774,,,A,S,71.88000000000001,300
2026.02.12T10:45:32.190,1770864332190,14123326,8880137,,,A,S,73.0,500
2026.02.12T10:45:34.570,1770864334570,14128080,8883272,,,A,S,74.0,100
2026.02.12T10:45:36.110,1770864336110,14130992,8884916,,,A,B,71.86,1000
2026.02.12T10:45:37.010,1770864337010,14132953,8885943,,,A,S,71.88000000000001,100
2026.02.12T10:45:40.330,1770864340330,14139963,8890050,,,A,B,71.87,3700
2026.02.12T10:45:40.440,1770864340440,14140188,8869883,,,D,S,71.9,100
2026.02.12T10:45:40.530,1770864340530,14140380,8890294,,,A,B,71.9,200
2026.02.12T10:45:42.050,1770864342050,14142846,8891849,,,A,S,71.93,100
2026.02.12T10:45:45.520,1770864345520,14149082,8828609,,,D,S,71.93,100
2026.02.12T10:45:46.220,1770864346220,14150353,8813684,,,D,S,71.96000000000001,100
2026.02.12T10:45:46.440,1770864346440,14150828,8896599,,,A,B,71.88000000000001,100
2026.02.12T10:45:46.560,1770864346560,14151027,8896737,,,A,B,71.88000000000001,100
2026.02.12T10:45:47.760,1770864347760,14152999,8897869,,,A,S,71.93,100
2026.02.12T10:45:48.280,1770864348280,14153928,8879115,,,D,B,71.86,100
2026.02.12T10:45:49.040,1770864349040,14155309,8899242,,,A,S,71.93,100
2026.02.12T10:45:49.470,1770864349470,14156191,8899793,,,A,S,71.93,100
2026.02.12T10:45:50.160,1770864350160,14157427,8900538,,,A,B,71.82000000000001,10000
2026.02.12T10:45:50.640,1770864350640,14158174,8901011,,,A,S,71.93,100
2026.02.12T10:45:51.490,1770864351490,14159860,8902085,,,A,B,71.88000000000001,700
2026.02.12T10:45:51.490,1770864351490,14159863,8902088,,,A,B,71.88000000000001,200
2026.02.12T10:45:51.540,1770864351540,14159989,8902179,,,A,B,71.89,100
2026.02.12T10:45:51.560,1770864351560,14160035,8902207,,,A,B,71.89,100
2026.02.12T10:45:51.730,1770864351730,14160316,8902402,,,A,B,71.89,900
